date,part_id,category,supplier,region,demand,inventory,lead_time_days,price_usd
2024-12-17,PART_048,Filter,SupplierD,Latin America,108,3432,8,1946.61
2024-12-17,PART_049,Filter,SupplierA,North America,98,3339,28,3090.11
2024-12-17,PART_050,Pump,SupplierD,North America,44,1508,5,2367.9
2024-12-17,PART_051,Filter,SupplierB,Europe,83,2369,29,1342.35
2024-12-17,PART_052,Pump,SupplierB,North America,84,2793,14,2612.74
2024-12-17,PART_053,Filter,SupplierA,North America,10,121,13,3496.22
2024-12-17,PART_054,Controller,SupplierD,Europe,71,2684,3,3199.91
2024-12-17,PART_055,Valve,SupplierD,Latin America,92,2124,4,755.19
2024-12-17,PART_056,Pump,SupplierD,Europe,68,2559,15,3158.26
2024-12-17,PART_057,Controller,SupplierA,Europe,70,2422,9,4927.38
2024-12-17,PART_058,Sensor,SupplierB,Latin America,49,2082,25,4306.19
2024-12-17,PART_059,Valve,SupplierD,North America,91,1737,14,2723.37
2024-12-17,PART_060,Valve,SupplierB,North America,82,1949,9,2718.88
2024-12-17,PART_061,Sensor,SupplierC,Europe,101,3965,15,2145.89
2024-12-17,PART_062,Controller,SupplierD,Latin America,98,3274,26,1709.97
2024-12-17,PART_063,Controller,SupplierC,Asia Pacific,64,2358,17,1973.26
2024-12-17,PART_064,Valve,SupplierC,Latin America,25,259,7,831.75
2024-12-17,PART_065,Filter,SupplierC,Europe,93,2831,16,4418.13
2024-12-17,PART_066,Filter,SupplierD,Europe,84,2679,17,2264.58
2024-12-17,PART_067,Valve,SupplierA,Asia Pacific,82,3388,13,1244.84
2024-12-17,PART_068,Pump,SupplierC,Asia Pacific,96,4648,3,3835.24
2024-12-17,PART_069,Sensor,SupplierB,Latin America,101,2449,6,4672.1
2024-12-17,PART_070,Filter,SupplierD,North America,44,1783,24,3310.9
2024-12-17,PART_071,Sensor,SupplierB,North America,21,300,8,4597.9
2024-12-17,PART_072,Sensor,SupplierB,North America,37,1453,15,4899.51
2024-12-17,PART_073,Valve,SupplierB,Asia Pacific,81,3065,26,2497.97
2024-12-17,PART_074,Controller,SupplierB,Europe,57,2213,6,1390.46
2024-12-17,PART_075,Valve,SupplierB,Latin America,29,1259,28,102.33
2024-12-17,PART_076,Filter,SupplierA,Europe,13,482,17,2464.26
2024-12-17,PART_077,Filter,SupplierA,Latin America,83,2858,20,2719.53
2024-12-17,PART_078,Filter,SupplierA,North America,102,3184,25,4429.22
2024-12-17,PART_079,Sensor,SupplierD,Asia Pacific,38,1838,13,4013.83
2024-12-17,PART_080,Filter,SupplierB,North America,52,1913,29,3045.99
2024-12-17,PART_081,Valve,SupplierC,Europe,57,2330,27,4368.0
2024-12-17,PART_082,Controller,SupplierC,North America,59,2030,27,2573.83
2024-12-17,PART_083,Sensor,SupplierB,Europe,12,455,11,1237.66
2024-12-17,PART_084,Filter,SupplierD,Europe,43,1585,6,2471.02
2024-12-17,PART_085,Valve,SupplierA,Asia Pacific,68,2290,23,4683.04
2024-12-17,PART_086,Filter,SupplierD,Latin America,69,2619,5,1546.36
2024-12-17,PART_087,Filter,SupplierD,Europe,74,2414,17,93.09
2024-12-17,PART_088,Valve,SupplierC,Latin America,62,2478,21,1464.6
2024-12-17,PART_089,Sensor,SupplierC,Asia Pacific,109,2712,21,4392.22
2024-12-17,PART_090,Controller,SupplierD,Asia Pacific,93,3501,5,3123.72
2024-12-17,PART_091,Controller,SupplierD,Europe,74,2250,20,4769.25
2024-12-17,PART_092,Filter,SupplierB,Latin America,29,231,8,3425.97
2024-12-17,PART_093,Controller,SupplierB,Asia Pacific,10,460,3,1107.08
2024-12-17,PART_094,Pump,SupplierD,Asia Pacific,67,2202,28,1824.7
2024-12-17,PART_095,Pump,SupplierD,Latin America,15,465,7,3926.79
2024-12-17,PART_096,Sensor,SupplierB,North America,95,3166,12,2789.07
2024-12-17,PART_097,Valve,SupplierC,North America,35,1166,4,350.75
2024-12-17,PART_098,Filter,SupplierB,Latin America,43,1750,28,871.73
2024-12-17,PART_099,Sensor,SupplierA,Asia Pacific,78,3577,7,2948.13
2024-12-17,PART_100,Controller,SupplierA,North America,22,405,6,113.89
2024-12-17,PART_101,Pump,SupplierD,North America,10,377,27,4823.29
2024-12-17,PART_102,Sensor,SupplierD,North America,65,2109,4,97.29
2024-12-17,PART_103,Pump,SupplierB,Europe,63,2675,8,1380.1
2024-12-17,PART_104,Filter,SupplierC,Latin America,13,408,29,1760.32
2024-12-17,PART_105,Controller,SupplierA,Asia Pacific,115,2902,19,2555.64
2024-12-17,PART_106,Filter,SupplierA,Europe,31,1552,12,4837.69
2024-12-17,PART_107,Filter,SupplierA,North America,57,2714,10,4374.65
2024-12-17,PART_108,Controller,SupplierD,North America,19,1096,11,4071.44
2024-12-17,PART_109,Filter,SupplierD,Asia Pacific,5,256,29,1180.13
2024-12-17,PART_110,Filter,SupplierD,North America,84,2364,10,1674.5
2024-12-17,PART_111,Pump,SupplierD,Latin America,75,2575,5,4405.9
2024-12-17,PART_112,Controller,SupplierA,Europe,50,2152,14,1146.94
2024-12-17,PART_113,Valve,SupplierB,Latin America,57,1930,3,2206.41
2024-12-17,PART_114,Controller,SupplierB,Europe,37,1732,9,2768.39
2024-12-17,PART_115,Valve,SupplierB,Latin America,72,3945,21,731.54
2024-12-17,PART_116,Filter,SupplierD,Latin America,20,1199,22,4443.79
2024-12-17,PART_117,Controller,SupplierC,Europe,39,2237,4,2808.23
2024-12-17,PART_118,Filter,SupplierC,Latin America,61,1976,21,854.14
2024-12-17,PART_119,Pump,SupplierD,Asia Pacific,49,2086,6,3391.42
2024-12-17,PART_120,Sensor,SupplierA,Europe,82,2687,24,73.87
2024-12-17,PART_121,Valve,SupplierC,Asia Pacific,13,256,11,1020.17
2024-12-17,PART_122,Valve,SupplierA,Europe,51,2470,3,2366.71
2024-12-17,PART_123,Pump,SupplierA,Latin America,47,1755,27,1310.12
2024-12-17,PART_124,Valve,SupplierA,North America,63,3239,13,3895.23
2024-12-17,PART_125,Filter,SupplierA,Asia Pacific,52,2306,11,607.84
2024-12-17,PART_126,Valve,SupplierC,Europe,15,198,5,4524.2
2024-12-17,PART_127,Filter,SupplierA,Europe,100,3513,5,2249.69
2024-12-17,PART_128,Filter,SupplierA,Asia Pacific,79,2924,17,2891.4
2024-12-17,PART_129,Sensor,SupplierB,Europe,44,1877,18,214.14
2024-12-17,PART_130,Valve,SupplierB,Latin America,37,2284,17,2473.87
2024-12-17,PART_131,Pump,SupplierC,Asia Pacific,19,1204,15,725.61
2024-12-17,PART_132,Pump,SupplierC,Europe,42,2017,21,1580.52
2024-12-17,PART_133,Valve,SupplierA,Europe,68,2888,22,2305.83
2024-12-17,PART_134,Controller,SupplierA,Europe,11,553,13,2570.93
2024-12-17,PART_135,Filter,SupplierC,Europe,54,2273,28,1346.77
2024-12-17,PART_136,Pump,SupplierB,Asia Pacific,58,3737,7,4087.84
2024-12-17,PART_137,Filter,SupplierD,Europe,30,2294,26,2999.3
2024-12-17,PART_138,Sensor,SupplierB,Asia Pacific,49,1850,11,1037.31
2024-12-17,PART_139,Filter,SupplierA,Asia Pacific,17,955,12,2869.06
2024-12-17,PART_140,Pump,SupplierC,North America,64,2206,10,231.25
2024-12-17,PART_141,Valve,SupplierA,Asia Pacific,51,2645,5,3616.82
2024-12-17,PART_142,Valve,SupplierC,North America,5,231,23,3408.21
2024-12-17,PART_143,Valve,SupplierB,Latin America,58,2598,3,4864.11
2024-12-17,PART_144,Filter,SupplierB,Asia Pacific,68,1947,15,3553.16
2024-12-17,PART_145,Pump,SupplierB,North America,33,1342,6,2966.92
2024-12-17,PART_146,Sensor,SupplierD,North America,45,2329,12,591.5
2024-12-17,PART_147,Valve,SupplierA,Europe,17,1399,27,2655.08
2024-12-17,PART_148,Pump,SupplierA,Europe,31,1074,5,3140.05
2024-12-17,PART_149,Filter,SupplierD,Europe,57,2519,7,2824.46
2024-12-17,PART_150,Valve,SupplierA,North America,154,2526,12,4187.43
2024-12-17,PART_151,Controller,SupplierB,Latin America,41,2160,13,3325.99
2024-12-17,PART_152,Sensor,SupplierB,Latin America,44,2166,29,4463.11
2024-12-17,PART_153,Filter,SupplierD,Latin America,5,250,24,4599.3
2024-12-17,PART_154,Pump,SupplierD,North America,17,1605,15,2358.42
2024-12-17,PART_155,Controller,SupplierC,Europe,61,3273,6,4710.12
2024-12-17,PART_156,Filter,SupplierB,Asia Pacific,17,1348,8,4735.92
2024-12-17,PART_157,Pump,SupplierC,Europe,75,2748,19,876.44
2024-12-17,PART_158,Controller,SupplierC,North America,62,3330,7,1763.12
2024-12-17,PART_159,Sensor,SupplierB,North America,34,2039,27,4457.77
2024-12-17,PART_160,Pump,SupplierB,Latin America,49,2352,5,3701.17
2024-12-17,PART_161,Valve,SupplierA,Asia Pacific,57,3377,4,3421.44
2024-12-17,PART_162,Controller,SupplierD,Asia Pacific,44,2086,27,2932.15
2024-12-17,PART_163,Controller,SupplierB,North America,3,200,28,4711.12
2024-12-17,PART_164,Valve,SupplierC,Latin America,41,1888,4,2658.04
2024-12-17,PART_165,Filter,SupplierA,Europe,18,1580,14,2370.99
2024-12-17,PART_166,Pump,SupplierB,Europe,25,1376,5,3587.87
2024-12-17,PART_167,Controller,SupplierC,North America,59,2422,20,4466.74
2024-12-17,PART_168,Filter,SupplierA,North America,10,265,8,4345.76
2024-12-17,PART_169,Filter,SupplierB,Asia Pacific,27,1517,29,3947.66
2024-12-17,PART_170,Sensor,SupplierC,Europe,43,2676,19,2059.33
2024-12-17,PART_171,Controller,SupplierC,Latin America,40,2186,11,855.67
2024-12-17,PART_172,Pump,SupplierA,Europe,17,261,7,2932.35
2024-12-17,PART_173,Valve,SupplierA,Europe,39,2197,15,3351.37
2024-12-17,PART_174,Controller,SupplierB,Latin America,56,2732,28,2138.47
2024-12-17,PART_175,Valve,SupplierD,North America,60,3494,8,2710.09
2024-12-17,PART_176,Filter,SupplierC,Asia Pacific,20,172,4,4654.54
2024-12-17,PART_177,Filter,SupplierB,Latin America,32,1739,14,622.18
2024-12-17,PART_178,Controller,SupplierC,Europe,60,3293,28,767.32
2024-12-17,PART_179,Valve,SupplierA,Asia Pacific,70,3471,19,1616.45
2024-12-17,PART_180,Sensor,SupplierC,Europe,52,1883,19,4768.45
2024-12-17,PART_181,Pump,SupplierC,Europe,10,338,6,4497.09
2024-12-17,PART_182,Filter,SupplierB,North America,21,1323,11,2945.64
2024-12-17,PART_183,Filter,SupplierC,Latin America,50,2511,11,2203.43
2024-12-17,PART_184,Pump,SupplierC,North America,55,2579,25,3421.63
2024-12-17,PART_185,Valve,SupplierB,Asia Pacific,9,544,14,2143.67
2024-12-17,PART_186,Pump,SupplierA,Asia Pacific,22,1374,8,2449.14
2024-12-17,PART_187,Filter,SupplierC,Latin America,66,2267,24,1383.11
2024-12-17,PART_188,Controller,SupplierB,Asia Pacific,16,1214,23,2286.68
2024-12-17,PART_189,Sensor,SupplierD,North America,15,1060,22,1165.51
2024-12-17,PART_190,Pump,SupplierD,Asia Pacific,59,2145,17,981.6
2024-12-17,PART_191,Sensor,SupplierA,Asia Pacific,28,1580,7,2834.46
2024-12-17,PART_192,Controller,SupplierA,Latin America,79,2673,9,2719.67
2024-12-17,PART_193,Valve,SupplierB,Europe,63,2916,19,809.74
2024-12-17,PART_194,Sensor,SupplierA,North America,73,3397,17,2898.47
2024-12-17,PART_195,Controller,SupplierB,Europe,69,3973,9,1766.05
2024-12-17,PART_196,Valve,SupplierD,Europe,60,2855,24,1446.44
2024-12-17,PART_197,Filter,SupplierB,Latin America,90,2885,7,3541.13
2024-12-17,PART_198,Controller,SupplierD,Europe,89,3052,6,3230.44
2024-12-17,PART_199,Controller,SupplierC,Latin America,49,2428,22,1999.61
2024-12-17,PART_200,Filter,SupplierB,North America,25,1264,20,3533.19
2024-12-18,PART_001,Controller,SupplierA,Asia Pacific,96,2856,23,822.29
2024-12-18,PART_002,Filter,SupplierC,Latin America,62,3263,21,3545.66
2024-12-18,PART_003,Sensor,SupplierC,Latin America,19,1189,24,4498.41
2024-12-18,PART_004,Controller,SupplierA,Europe,41,1477,4,144.26
2024-12-18,PART_005,Filter,SupplierD,North America,48,2214,25,3352.73
2024-12-18,PART_006,Valve,SupplierA,Europe,67,2209,29,2055.65
2024-12-18,PART_007,Sensor,SupplierB,Latin America,61,2313,12,2207.34
2024-12-18,PART_008,Filter,SupplierC,Latin America,30,1266,10,2033.64
2024-12-18,PART_009,Filter,SupplierA,North America,60,2251,12,1154.09
2024-12-18,PART_010,Valve,SupplierC,Latin America,52,1972,21,759.25
2024-12-18,PART_011,Pump,SupplierC,Europe,29,1700,20,748.84
2024-12-18,PART_012,Filter,SupplierC,North America,64,2113,17,960.35
2024-12-18,PART_013,Filter,SupplierC,Europe,42,1844,16,2957.79
2024-12-18,PART_014,Valve,SupplierB,North America,84,2790,7,1990.32
2024-12-18,PART_015,Valve,SupplierA,North America,92,2939,25,1440.82
2024-12-18,PART_016,Valve,SupplierA,North America,15,278,4,3992.94
2024-12-18,PART_017,Pump,SupplierA,Asia Pacific,46,1629,4,1531.43
2024-12-18,PART_018,Pump,SupplierA,Latin America,88,2407,7,2716.84
2024-12-18,PART_019,Sensor,SupplierA,Latin America,7,461,11,4499.13
2024-12-18,PART_020,Controller,SupplierA,Latin America,74,2179,12,1043.02
2024-12-18,PART_021,Pump,SupplierD,North America,100,2832,19,3366.44
2024-12-18,PART_022,Sensor,SupplierD,North America,40,1340,27,1905.56
2024-12-18,PART_023,Valve,SupplierA,Europe,91,2706,8,4870.47
2024-12-18,PART_024,Filter,SupplierA,Europe,13,490,7,3053.31
2024-12-18,PART_025,Sensor,SupplierA,Latin America,112,4039,21,2903.29
2024-12-18,PART_026,Sensor,SupplierD,Latin America,49,2566,27,1730.56
2024-12-18,PART_027,Controller,SupplierD,Asia Pacific,30,1485,3,2764.89
2024-12-18,PART_028,Controller,SupplierA,North America,49,1812,8,1279.98
2024-12-18,PART_029,Pump,SupplierA,North America,62,194,7,491.5
2024-12-18,PART_030,Sensor,SupplierA,Latin America,54,1737,13,1343.48
2024-12-18,PART_031,Filter,SupplierA,Latin America,92,2260,28,2962.36
2024-12-18,PART_032,Controller,SupplierD,Europe,17,476,17,1991.82
2024-12-18,PART_033,Filter,SupplierD,Latin America,29,144,7,1310.88
2024-12-18,PART_034,Pump,SupplierB,Europe,74,2213,8,144.84
2024-12-18,PART_035,Sensor,SupplierD,Europe,28,1463,22,1014.05
2024-12-18,PART_036,Filter,SupplierB,Asia Pacific,86,3362,20,1444.31
2024-12-18,PART_037,Valve,SupplierD,Latin America,17,355,3,1786.75
2024-12-18,PART_038,Filter,SupplierC,North America,62,2086,7,1837.56
2024-12-18,PART_039,Filter,SupplierC,Asia Pacific,8,307,28,4459.61
2024-12-18,PART_040,Controller,SupplierC,Europe,59,1909,29,2789.67
2024-12-18,PART_041,Sensor,SupplierA,Latin America,87,2666,24,252.23
2024-12-18,PART_042,Pump,SupplierD,Asia Pacific,45,2189,7,267.17
2024-12-18,PART_043,Filter,SupplierC,Asia Pacific,79,2927,28,2306.17
2024-12-18,PART_044,Filter,SupplierC,Europe,123,3185,3,897.11
2024-12-18,PART_045,Sensor,SupplierA,Asia Pacific,103,3357,20,2900.94
2024-12-18,PART_046,Filter,SupplierB,Europe,71,2162,26,4206.65
2024-12-18,PART_047,Valve,SupplierD,Asia Pacific,96,2846,23,2598.57
2024-12-18,PART_048,Filter,SupplierD,Latin America,104,3324,8,1946.61
2024-12-18,PART_049,Filter,SupplierA,North America,93,3241,28,3090.11
2024-12-18,PART_050,Pump,SupplierD,North America,40,1464,5,2367.9
2024-12-18,PART_051,Filter,SupplierB,Europe,94,2286,29,1342.35
2024-12-18,PART_052,Pump,SupplierB,North America,74,2709,14,2612.74
2024-12-18,PART_053,Filter,SupplierA,North America,9,111,13,3496.22
2024-12-18,PART_054,Controller,SupplierD,Europe,60,2613,3,3199.91
2024-12-18,PART_055,Valve,SupplierD,Latin America,94,2032,4,755.19
2024-12-18,PART_056,Pump,SupplierD,Europe,61,2491,15,3158.26
2024-12-18,PART_057,Controller,SupplierA,Europe,70,2352,9,4927.38
2024-12-18,PART_058,Sensor,SupplierB,Latin America,57,2033,25,4306.19
2024-12-18,PART_059,Valve,SupplierD,North America,69,1646,14,2723.37
2024-12-18,PART_060,Valve,SupplierB,North America,70,1867,9,2718.88
2024-12-18,PART_061,Sensor,SupplierC,Europe,99,3864,15,2145.89
2024-12-18,PART_062,Controller,SupplierD,Latin America,96,3176,26,1709.97
2024-12-18,PART_063,Controller,SupplierC,Asia Pacific,68,2294,17,1973.26
2024-12-18,PART_064,Valve,SupplierC,Latin America,26,234,7,831.75
2024-12-18,PART_065,Filter,SupplierC,Europe,82,2738,16,4418.13
2024-12-18,PART_066,Filter,SupplierD,Europe,105,2595,17,2264.58
2024-12-18,PART_067,Valve,SupplierA,Asia Pacific,99,3306,13,1244.84
2024-12-18,PART_068,Pump,SupplierC,Asia Pacific,138,4552,3,3835.24
2024-12-18,PART_069,Sensor,SupplierB,Latin America,78,2348,6,4672.1
2024-12-18,PART_070,Filter,SupplierD,North America,33,1739,24,3310.9
2024-12-18,PART_071,Sensor,SupplierB,North America,17,279,8,4597.9
2024-12-18,PART_072,Sensor,SupplierB,North America,34,1416,15,4899.51
2024-12-18,PART_073,Valve,SupplierB,Asia Pacific,83,2984,26,2497.97
2024-12-18,PART_074,Controller,SupplierB,Europe,58,2156,6,1390.46
2024-12-18,PART_075,Valve,SupplierB,Latin America,24,1230,28,102.33
2024-12-18,PART_076,Filter,SupplierA,Europe,13,469,17,2464.26
2024-12-18,PART_077,Filter,SupplierA,Latin America,89,2775,20,2719.53
2024-12-18,PART_078,Filter,SupplierA,North America,108,3082,25,4429.22
2024-12-18,PART_079,Sensor,SupplierD,Asia Pacific,44,1800,13,4013.83
2024-12-18,PART_080,Filter,SupplierB,North America,44,1861,29,3045.99
2024-12-18,PART_081,Valve,SupplierC,Europe,61,2273,27,4368.0
2024-12-18,PART_082,Controller,SupplierC,North America,64,1971,27,2573.83
2024-12-18,PART_083,Sensor,SupplierB,Europe,13,443,11,1237.66
2024-12-18,PART_084,Filter,SupplierD,Europe,48,1542,6,2471.02
2024-12-18,PART_085,Valve,SupplierA,Asia Pacific,74,2222,23,4683.04
2024-12-18,PART_086,Filter,SupplierD,Latin America,62,2550,5,1546.36
2024-12-18,PART_087,Filter,SupplierD,Europe,65,2340,17,93.09
2024-12-18,PART_088,Valve,SupplierC,Latin America,54,2416,21,1464.6
2024-12-18,PART_089,Sensor,SupplierC,Asia Pacific,98,2603,21,4392.22
2024-12-18,PART_090,Controller,SupplierD,Asia Pacific,81,3408,5,3123.72
2024-12-18,PART_091,Controller,SupplierD,Europe,63,2176,20,4769.25
2024-12-18,PART_092,Filter,SupplierB,Latin America,25,202,8,3425.97
2024-12-18,PART_093,Controller,SupplierB,Asia Pacific,12,450,3,1107.08
2024-12-18,PART_094,Pump,SupplierD,Asia Pacific,71,2135,28,1824.7
2024-12-18,PART_095,Pump,SupplierD,Latin America,13,450,7,3926.79
2024-12-18,PART_096,Sensor,SupplierB,North America,94,3071,12,2789.07
2024-12-18,PART_097,Valve,SupplierC,North America,30,1131,4,350.75
2024-12-18,PART_098,Filter,SupplierB,Latin America,33,1707,28,871.73
2024-12-18,PART_099,Sensor,SupplierA,Asia Pacific,101,3499,7,2948.13
2024-12-18,PART_100,Controller,SupplierA,North America,26,383,6,113.89
2024-12-18,PART_101,Pump,SupplierD,North America,14,367,27,4823.29
2024-12-18,PART_102,Sensor,SupplierD,North America,56,2044,4,97.29
2024-12-18,PART_103,Pump,SupplierB,Europe,60,2612,8,1380.1
2024-12-18,PART_104,Filter,SupplierC,Latin America,13,395,29,1760.32
2024-12-18,PART_105,Controller,SupplierA,Asia Pacific,85,2787,19,2555.64
2024-12-18,PART_106,Filter,SupplierA,Europe,27,1521,12,4837.69
2024-12-18,PART_107,Filter,SupplierA,North America,74,2657,10,4374.65
2024-12-18,PART_108,Controller,SupplierD,North America,14,1077,11,4071.44
2024-12-18,PART_109,Filter,SupplierD,Asia Pacific,6,251,29,1180.13
2024-12-18,PART_110,Filter,SupplierD,North America,96,2280,10,1674.5
2024-12-18,PART_111,Pump,SupplierD,Latin America,65,2500,5,4405.9
2024-12-18,PART_112,Controller,SupplierA,Europe,40,2102,14,1146.94
2024-12-18,PART_113,Valve,SupplierB,Latin America,59,1873,3,2206.41
2024-12-18,PART_114,Controller,SupplierB,Europe,40,1695,9,2768.39
2024-12-18,PART_115,Valve,SupplierB,Latin America,95,3873,21,731.54
2024-12-18,PART_116,Filter,SupplierD,Latin America,18,1179,22,4443.79
2024-12-18,PART_117,Controller,SupplierC,Europe,41,2198,4,2808.23
2024-12-18,PART_118,Filter,SupplierC,Latin America,64,1915,21,854.14
2024-12-18,PART_119,Pump,SupplierD,Asia Pacific,46,2037,6,3391.42
2024-12-18,PART_120,Sensor,SupplierA,Europe,84,2605,24,73.87
2024-12-18,PART_121,Valve,SupplierC,Asia Pacific,14,243,11,1020.17
2024-12-18,PART_122,Valve,SupplierA,Europe,53,2419,3,2366.71
2024-12-18,PART_123,Pump,SupplierA,Latin America,48,1708,27,1310.12
2024-12-18,PART_124,Valve,SupplierA,North America,72,3176,13,3895.23
2024-12-18,PART_125,Filter,SupplierA,Asia Pacific,74,2254,11,607.84
2024-12-18,PART_126,Valve,SupplierC,Europe,10,183,5,4524.2
2024-12-18,PART_127,Filter,SupplierA,Europe,80,3413,5,2249.69
2024-12-18,PART_128,Filter,SupplierA,Asia Pacific,70,2845,17,2891.4
2024-12-18,PART_129,Sensor,SupplierB,Europe,56,1833,18,214.14
2024-12-18,PART_130,Valve,SupplierB,Latin America,34,2247,17,2473.87
2024-12-18,PART_131,Pump,SupplierC,Asia Pacific,19,1185,15,725.61
2024-12-18,PART_132,Pump,SupplierC,Europe,37,1975,21,1580.52
2024-12-18,PART_133,Valve,SupplierA,Europe,63,2820,22,2305.83
2024-12-18,PART_134,Controller,SupplierA,Europe,10,542,13,2570.93
2024-12-18,PART_135,Filter,SupplierC,Europe,56,2219,28,1346.77
2024-12-18,PART_136,Pump,SupplierB,Asia Pacific,75,3679,7,4087.84
2024-12-18,PART_137,Filter,SupplierD,Europe,38,2264,26,2999.3
2024-12-18,PART_138,Sensor,SupplierB,Asia Pacific,53,1801,11,1037.31
2024-12-18,PART_139,Filter,SupplierA,Asia Pacific,14,938,12,2869.06
2024-12-18,PART_140,Pump,SupplierC,North America,50,2142,10,231.25
2024-12-18,PART_141,Valve,SupplierA,Asia Pacific,49,2594,5,3616.82
2024-12-18,PART_142,Valve,SupplierC,North America,3,226,23,3408.21
2024-12-18,PART_143,Valve,SupplierB,Latin America,68,2540,3,4864.11
2024-12-18,PART_144,Filter,SupplierB,Asia Pacific,64,1879,15,3553.16
2024-12-18,PART_145,Pump,SupplierB,North America,22,1309,6,2966.92
2024-12-18,PART_146,Sensor,SupplierD,North America,56,2284,12,591.5
2024-12-18,PART_147,Valve,SupplierA,Europe,15,1382,27,2655.08
2024-12-18,PART_148,Pump,SupplierA,Europe,17,1043,5,3140.05
2024-12-18,PART_149,Filter,SupplierD,Europe,64,2462,7,2824.46
2024-12-18,PART_150,Valve,SupplierA,North America,86,2372,12,4187.43
2024-12-18,PART_151,Controller,SupplierB,Latin America,46,2119,13,3325.99
2024-12-18,PART_152,Sensor,SupplierB,Latin America,50,2122,29,4463.11
2024-12-18,PART_153,Filter,SupplierD,Latin America,4,245,24,4599.3
2024-12-18,PART_154,Pump,SupplierD,North America,29,1588,15,2358.42
2024-12-18,PART_155,Controller,SupplierC,Europe,57,3212,6,4710.12
2024-12-18,PART_156,Filter,SupplierB,Asia Pacific,17,1331,8,4735.92
2024-12-18,PART_157,Pump,SupplierC,Europe,76,2673,19,876.44
2024-12-18,PART_158,Controller,SupplierC,North America,78,3268,7,1763.12
2024-12-18,PART_159,Sensor,SupplierB,North America,40,2005,27,4457.77
2024-12-18,PART_160,Pump,SupplierB,Latin America,39,2303,5,3701.17
2024-12-18,PART_161,Valve,SupplierA,Asia Pacific,71,3320,4,3421.44
2024-12-18,PART_162,Controller,SupplierD,Asia Pacific,43,2042,27,2932.15
2024-12-18,PART_163,Controller,SupplierB,North America,3,197,28,4711.12
2024-12-18,PART_164,Valve,SupplierC,Latin America,51,1847,4,2658.04
2024-12-18,PART_165,Filter,SupplierA,Europe,18,1562,14,2370.99
2024-12-18,PART_166,Pump,SupplierB,Europe,18,1351,5,3587.87
2024-12-18,PART_167,Controller,SupplierC,North America,64,2363,20,4466.74
2024-12-18,PART_168,Filter,SupplierA,North America,8,255,8,4345.76
2024-12-18,PART_169,Filter,SupplierB,Asia Pacific,20,1490,29,3947.66
2024-12-18,PART_170,Sensor,SupplierC,Europe,52,2633,19,2059.33
2024-12-18,PART_171,Controller,SupplierC,Latin America,42,2146,11,855.67
2024-12-18,PART_172,Pump,SupplierA,Europe,16,244,7,2932.35
2024-12-18,PART_173,Valve,SupplierA,Europe,32,2158,15,3351.37
2024-12-18,PART_174,Controller,SupplierB,Latin America,75,2676,28,2138.47
2024-12-18,PART_175,Valve,SupplierD,North America,70,3434,8,2710.09
2024-12-18,PART_176,Filter,SupplierC,Asia Pacific,18,152,4,4654.54
2024-12-18,PART_177,Filter,SupplierB,Latin America,42,1707,14,622.18
2024-12-18,PART_178,Controller,SupplierC,Europe,58,3233,28,767.32
2024-12-18,PART_179,Valve,SupplierA,Asia Pacific,71,3401,19,1616.45
2024-12-18,PART_180,Sensor,SupplierC,Europe,48,1831,19,4768.45
2024-12-18,PART_181,Pump,SupplierC,Europe,12,328,6,4497.09
2024-12-18,PART_182,Filter,SupplierB,North America,18,1302,11,2945.64
2024-12-18,PART_183,Filter,SupplierC,Latin America,57,2461,11,2203.43
2024-12-18,PART_184,Pump,SupplierC,North America,71,2524,25,3421.63
2024-12-18,PART_185,Valve,SupplierB,Asia Pacific,8,535,14,2143.67
2024-12-18,PART_186,Pump,SupplierA,Asia Pacific,23,1352,8,2449.14
2024-12-18,PART_187,Filter,SupplierC,Latin America,38,2201,24,1383.11
2024-12-18,PART_188,Controller,SupplierB,Asia Pacific,15,1198,23,2286.68
2024-12-18,PART_189,Sensor,SupplierD,North America,15,1045,22,1165.51
2024-12-18,PART_190,Pump,SupplierD,Asia Pacific,58,2086,17,981.6
2024-12-18,PART_191,Sensor,SupplierA,Asia Pacific,30,1552,7,2834.46
2024-12-18,PART_192,Controller,SupplierA,Latin America,64,2594,9,2719.67
2024-12-18,PART_193,Valve,SupplierB,Europe,68,2853,19,809.74
2024-12-18,PART_194,Sensor,SupplierA,North America,74,3324,17,2898.47
2024-12-18,PART_195,Controller,SupplierB,Europe,77,3904,9,1766.05
2024-12-18,PART_196,Valve,SupplierD,Europe,62,2795,24,1446.44
2024-12-18,PART_197,Filter,SupplierB,Latin America,71,2795,7,3541.13
2024-12-18,PART_198,Controller,SupplierD,Europe,73,2963,6,3230.44
2024-12-18,PART_199,Controller,SupplierC,Latin America,47,2379,22,1999.61
2024-12-18,PART_200,Filter,SupplierB,North America,19,1239,20,3533.19
2024-12-19,PART_001,Controller,SupplierA,Asia Pacific,79,2760,23,822.29
2024-12-19,PART_002,Filter,SupplierC,Latin America,88,3201,21,3545.66
2024-12-19,PART_003,Sensor,SupplierC,Latin America,21,1170,24,4498.41
2024-12-19,PART_004,Controller,SupplierA,Europe,33,1436,4,144.26
2024-12-19,PART_005,Filter,SupplierD,North America,42,2166,25,3352.73
2024-12-19,PART_006,Valve,SupplierA,Europe,64,2142,29,2055.65
2024-12-19,PART_007,Sensor,SupplierB,Latin America,69,2252,12,2207.34
